id,name,type,state,total_shootings
2865,Chicago Heights Police Department,local_police,IL,1
265,Chicago Police Department,local_police,IL,54
2032,Chickasaw County Sheriff's Office,sheriff,IA,1
7480,Chickasaw County Sheriff's Office,sheriff,MS,1
436,Chickasha Police Department,local_police,OK,3
912,Chico Police Department,local_police,CA,4
2118,Childress County Sheriff's Department,sheriff,TX,1
7496,Chillicothe Police Department,local_police,IL,1
1044,Chilton County Sheriff's Office,sheriff,AL,1
1377,Chino Police Department,local_police,CA,5
1873,Chino Valley Police Department,local_police,AZ,2
7511,Chipley Police Department,local_police,FL,1
3235,Chippewa County Sheriff's Office,sheriff,WI,2
1808,Chisago County Sheriff's Department,sheriff,MN,1
7529,Choctaw County Sheriff's Office,sheriff,AL,1
312,Choctaw County Sheriff's Office,sheriff,OK,1
1367,Choctaw Nation Tribal Police Department,other,OK,3
2071,Choctaw Travel Plaza security officers,other,OK,1
1820,Chowchilla Police Department,local_police,CA,1
2298,Christian County Sheriff's Department,sheriff,KY,1
3581,Christian County Sheriff's Office,sheriff,MO,3
7548,Christiansburg Police Department,local_police,VA,2
1312,Chula Vista Police Department,local_police,CA,5
7555,Churchill Borough Police Department,local_police,PA,1
7559,Cibola County Sheriff's Office,sheriff,NM,1
577,Cincinnati Police Department,local_police,OH,9
2292,Citronelle Police Department,local_police,AL,1
1674,Citrus County Sheriff's Department,sheriff,FL,9
600,Citrus Heights Police Department,local_police,CA,6
1328,City of Hernando Police Department,local_police,MS,2
3563,City of Manassas Police Department,local_police,VA,1
277,Clackamas County Sheriff's Office,sheriff,OR,15
1824,Claiborne Parish Sheriff's Office,sheriff,LA,1
1517,Clallam County Sheriff's Office,sheriff,WA,1
1045,Clanton Police Department,local_police,AL,1
2341,Clare County Sheriff's Department,sheriff,MI,1
1465,Claremont Police Department,local_police,NH,1
3589,Claremore Police Department,local_police,OK,1
908,Clark County School District Police,local_other,NV,1
2506,Clark County Sheriff''s Department,sheriff,OH,1
1169,Clark County Sheriff's Department,sheriff,WA,11
2541,Clark County Sheriff's Office,sheriff,IN,1
3063,Clark County Sheriff's Office,sheriff,KS,2
2182,Clark County's Sheriff's Department,sheriff,WI,2
2740,Clarkdale Police Department,local_police,AZ,1
7710,Clarkesville Police Department,local_police,GA,1
2391,Clarksburg Police Department,local_police,WV,1
2332,Clarksdale Police Department,local_police,MS,2
325,Clarkstown Police Department,local_police,NY,1
1934,Clarksville Police Department,local_police,AR,1
2471,Clarksville Police Department,local_police,IN,2
2107,Clarksville Police Department,local_police,TN,7
212,Clay County Sheriff Department,sheriff,IN,1
1287,Clay County Sheriff's Office,sheriff,FL,7
2678,Clay County Sheriff's Office,sheriff,MO,3
1263,Clayton County Police Department,local_police,GA,12
2672,Clayton County Sheriff's Office,sheriff,GA,3
7800,Clayton Police Department,local_police,OK,1
2802,Clear Creek County Sheriff's Department,sheriff,CO,3
3512,Clearcreek Township Police Department,local_police,OH,1
1202,Clearlake Police Department,local_police,CA,1
3339,Clearwater County Sheriff's Office,local_police,ID,1
1914,Clearwater Police Department,local_police,FL,3
2536,Cleburne County Sheriff's Office,sheriff,AL,2
1043,Cle Elum Police Department,local_police,WA,1
3028,Clemson Police Department,local_police,SC,1
3628,Clermont Police Department,local_police,FL,1
1326,Cleveland County Sheriff's Office,sheriff,NC,1
2867,Cleveland County Sheriff's Office,sheriff,OK,1
7833,Cleveland Heights Police Department,local_police,OH,1
960,Cleveland Metroparks Rangers,local_other,OH,1
55,Cleveland Police Department,local_police,OH,8
3251,Cleveland Police Department,local_police,TN,2
3427,Cleveland Police Department,local_police,TX,1
7858,Clifton Forge Police Department,local_police,VA,1
175,Clifton Police Department,local_police,AZ,1
7880,Clinton County Sheriff's Office,sheriff,KY,1
2779,Clinton Police Department,local_police,IA,1
1176,Clinton Police Department,local_police,IL,1
613,Clinton Police Department,local_police,MO,2
2402,Clinton Police Department,local_police,MS,3
1278,Clinton Police Department,local_police,NC,2
1943,Clinton Police Department,local_police,TN,3
1450,Clinton Police Department,local_police,UT,4
7908,Clio Police Department,local_police,MI,1
1917,Cloverdale Police Department,local_police,CA,1
1363,Clovis Police Department,local_police,CA,2
2306,Clovis Police Department,local_police,NM,1
7961,Cobb County Police,local_police,GA,1
2851,Cobb County Police Department,local_police,GA,23
363,Cobb County Sheriff's Department,sheriff,GA,2
835,Cochise County Sheriff's Office,sheriff,AZ,1
1837,Cocke County Sheriff's Department,sheriff,TN,4
29,Cocoa Police Department,local_police,FL,4
1269,Coconino County Sheriff's Department,sheriff,AZ,2
3212,Coconut Creek Police Department,local_police,FL,1
2082,Coeur d'Alene Police Department,local_police,ID,3
7993,Coffeyville Police Department,local_police,KS,1
833,Colbert County Sheriff's Department,sheriff,AL,2
932,Colbert Police Department,local_police,OK,1
657,Colby Police Department,local_police,KS,1
28853,Colchester Police Department,local_police,CT,1
8028,Coleman County Sheriff's Office,sheriff,TX,1
8033,Coleman Police Department,local_police,TX,1
8042,Colfax County Sheriff's Office,sheriff,NM,1
2173,College Park Police Department,local_police,GA,1
3010,College Station Police Department,local_police,TX,4
2441,Colleton County Sheriff's Office,sheriff,SC,3
858,Collier County Sheriff's Office,sheriff,FL,4
2487,Collierville Police Department,local_police,TN,2
3387,Collinsville Police Department,local_police,IL,1
8089,Coloma Police Department,local_police,MI,1
8091,Coloma Township Police Department,local_police,MI,1
2783,Colonial Heights Police Department,local_police,VA,1
341,Colorado Parks AND Wildlife,state_other,CO,1
1288,Colorado River Indian Tribes Police Department,other,AZ,1
893,Colorado Springs Police Department,local_police,CO,29
1165,Colorado State Patrol,state_police,CO,11
1660,Colquitt County Sheriff's Office,sheriff,GA,1
1452,Colton Police Department,local_police,CA,3
2339,Columbia County Sheriff's Department,sheriff,AR,1
1849,Columbia County Sheriff's Department,sheriff,WI,1
8178,Columbia County Sheriff's Office,sheriff,FL,1
2589,Columbia County Sheriff's Office,sheriff,GA,1
3406,Columbia County Sheriff's Office,sheriff,OR,1
937,Columbia Heights Police Department,local_police,MN,1
3402,Columbia-Montour SWAT Team,local_other,PA,1
1616,Columbia Police Department,local_police,MO,5
2782,Columbia Police Department,local_police,SC,1
222,Columbia Police Department,local_police,TN,1
1358,Columbia Township Police Department,local_police,MI,2
8202,Columbus County Sheriff's Office,sheriff,NC,1
1519,Columbus Police Department,local_police,GA,4
1633,Columbus Police Department,local_police,IN,1
866,Columbus Police Department,local_police,MS,2
8213,Columbus Police Department,local_police,NE,1
90,Columbus Police Department,local_police,OH,50
8228,Comal County Sheriff's Office,sheriff,TX,1
1226,Comanche County Sheriff's Office,sheriff,OK,2
8235,Comanche Police Department,local_police,TX,1
1644,Commerce City Police Department,local_police,CO,5
1110,Commerce Police Department,local_police,GA,1
1484,Concord Police Department,local_police,CA,2
2987,Concord Police Department,local_police,NC,3
861,Conecuh County Sheriff's Office,sheriff,AL,1
2224,Confederated Tribal Police,local_police,OR,1
725,Connecticut State Police,state_police,CT,5
3384,Connellsville Police Department,local_police,PA,1
1731,Conroe Police Department,local_police,TX,4
204,Contra Costa Sheriff's Office,sheriff,CA,5
674,Converse County Sheriff's Office,sheriff,WY,1
8338,Converse Police Department,local_police,TX,1
3244,Conway Police Department,local_police,AR,3
8349,Conyers Police Department,local_police,GA,1
2786,Cook County Sheriff's Department,sheriff,GA,1
2223,Coos Bay Police Department,local_police,OR,2
2326,Coos County Sheriff's Office,sheriff,OR,2
1568,Coppin State Police Department,local_other,MD,1
2327,Coquille Police Department,local_police,OR,1
3279,Coral Gables Police Department,local_police,FL,1
315,Corona Police Department,local_police,CA,5
934,Corpus Christi Police Department,local_police,TX,21
8465,Cortez Police Department,local_police,CO,1
3079,Corvallis Police Department,local_police,OR,1
3321,Costa Mesa Police Department,local_police,CA,1
2198,Cottonwood Heights Police Department,local_police,UT,2
422,Cottonwood Police Department,local_police,AZ,2
2551,Council Bluffs Police Department,local_police,IA,2
3418,Covina Police Department,local_police,CA,1
2287,Covington Police Department,local_police,GA,2
3147,Covington Police Department,local_police,KY,4
3379,Covington Police Department,local_police,VA,1
1285,Coweta County Sheriff's Department,sheriff,GA,7
3420,Cowley County Sheriff’s Office,sheriff,KS,1
1015,Cowlitz County Sheriff's Office,sheriff,WA,2
3423,Craig County Sheriff's Office,sheriff,OK,1
8591,Craig County Sheriff's Office,sheriff,VA,1
3479,Craighead County Sheriff's Department,sheriff,AR,1
8593,Craig Police Department,local_police,CO,2
8601,Cranberry Township Police Department,local_police,PA,1
8604,Crandall Police Department,local_police,TX,1
1920,Crandon Police Department,local_police,WI,1
8610,Cranford Police,local_police,NJ,1
1946,Cranston Police Department,local_police,RI,2
2440,Craven County Sheriff's Office,sheriff,NC,1
3005,Crawford County Sheriff's Office,sheriff,GA,3
8620,Crawford County Sheriff's Office,sheriff,IN,1
572,Creek County Sheriff's Office,sheriff,OK,1
1841,Crenshaw County Sheriff's Department,sheriff,AL,2
3378,Crest Hill Police Department,local_police,IL,1
2274,Creston Police Department,local_police,IA,1
8671,Crittenden County Sheriff's Office,sheriff,AR,1
1243,Crockett County Sheriff's Department,sheriff,TN,2
3527,Crook County Sheriff's Department,sheriff,WY,2
3397,Crook County Sheriff's Office,sheriff,OR,1
8685,Crookston Police Department,local_police,MN,2
8688,Crosby County Sheriff's Office,sheriff,TX,1
3435,Cross County Sheriff's Office,sheriff,AR,2
1695,Crowley Police Department,local_police,LA,2
1955,Crystal Police Department,local_police,MN,1
2724,Cuba Police Department,local_police,MO,1
8745,Cuero Police Department,local_police,TX,1
1294,Culpeper County Sheriff's Office,sheriff,VA,4
2279,Culver City Police Department,local_police,CA,3
1542,Cumberland County Sheriff's Department,sheriff,ME,1
2157,Cumberland County Sheriff's Office,sheriff,KY,2
2885,Cumberland County Sheriff's Office,sheriff,NC,2
2857,Cumberland County Sheriff's Office,sheriff,TN,3
754,Cushing Police Department,local_police,OK,1
8806,Cut Bank Police Department,local_police,MT,2
2759,Cuthbert Police Department,local_police,GA,1
2202,Cuyahoga County Sheriff's Department,sheriff,OH,1
2937,Cuyahoga Metropolitan Housing Authority Police Department,local_other,OH,3
3097,Dacono Police Department,local_police,CO,1
2200,Dade County Sheriff's Department,sheriff,MO,2
2748,Dakota County Sheriff's Office,sheriff,MN,1
2749,Dale County Sheriff's Office,sheriff,AL,2
2455,Dalhart Police Department,local_police,TX,1
2945,Dallas College Police Department,local_other,TX,1
3064,Dallas County Sheriff's Office,sheriff,AR,1
974,Dallas (N.C.) Police Department,local_police,NC,1
1574,Dallas Police Department,local_police,OR,2
330,Dallas Police Department,local_police,TX,26
8875,Dalworthington Gardens Police Department,local_police,TX,1
3093,Daly City Police Department,local_police,CA,1
2388,Danbury Police Department,local_police,CT,1
3529,Dane County Sheriff's Office,sheriff,WI,3
3074,Danville Police Department,local_police,CA,1
2213,Danville Police Department,local_police,IL,1
3177,Danville Police Department,local_police,KY,1
2012,Danville Police Department,local_police,VA,2
8917,Dare County Sheriff's Office,sheriff,NC,1
2324,Darlington County Sheriff's Office,sheriff,SC,5
1969,Davenport Police Department,local_police,IA,4
2098,Davidson County Sheriff's Office,sheriff,NC,8
2022,Davie Police Department,local_police,FL,3
491,Davis County Sheriff's Office,sheriff,UT,2
2657,Davis Police Department,local_police,CA,1
3223,Davis Police Department,local_police,OK,1
1847,Daytona Beach Police Department,local_police,FL,5
1124,Dayton Police Department,local_police,OH,7
9018,Deaf Smith County Sheriff's Office,sheriff,TX,1
2377,Dearborn County Sheriff's Office,sheriff,IN,1
2893,Dearborn Heights Police Department,local_police,MI,1
992,Dearborn Police Department,local_police,MI,6
677,Decatur County Sheriff's Department,sheriff,GA,1
1460,Decatur County Sheriff's Office,sheriff,TN,1
3374,Decatur Police Department,local_police,AL,2
3598,Decatur Police Department,local_police,IL,2
9057,Deer Park Police Department,local_police,TX,1
2400,Defiance Police Department,local_police,OH,1
329,DeKalb County Police Department,local_police,GA,15
943,Dekalb County Sheriff's Department,sheriff,MO,1
2839,DeKalb County Sheriff's Department,sheriff,TN,1
2961,DeKalb County Sheriff's Office,sheriff,GA,1
2960,DeKalb County Sheriff's Office,sheriff,IL,2
3243,DeKalb Police Department,local_police,IL,1
9003,De Land Deland Police Department,local_police,FL,1
552,Delano Police Department,local_police,CA,4
2225,Delaware County Sheriff's Department,sheriff,OH,2
2854,Delaware County Sheriff's Office,sheriff,IN,1
2606,Delaware County Sheriff's Office,sheriff,OK,1
24,Delaware State Police,state_police,DE,12
2406,Del City Police Department,local_police,OK,1
9004,De Leon Deleon Police Department,local_police,TX,1
9132,Delhi Police Department,local_police,LA,1
1740,Del Mar Police Department,local_police,CA,1
2046,Del Norte County Sheriff's Office,sheriff,CA,3
2263,Delray Beach Police Department,local_police,FL,1
353,Del Rio Police Department,local_police,TX,2
3098,Delta County Sheriff's Department,sheriff,CO,1
952,Deming Police Department,local_police,NM,4
2352,Demopolis Police Department,local_police,AL,2
9163,Demorest Police Department,local_police,GA,1
214,Denham Springs Police Department,local_police,LA,2
9168,Denison Police Department,local_police,TX,1
2513,Denton County Sheriff's Office,sheriff,TX,6
2073,Denton Police Department,local_police,TX,3
9182,Denton Township Police Department,local_police,MI,1
106,Denver Police Department,local_police,CO,45
28850,Department of Veterans' Affairs Police,federal,GA,1
3263,Department of Wildlife Resources Conservation Police Department,state_other,VA,1
2210,Deptford Township Police Department,local_police,NJ,3
2418,DeRidder Police Department,local_police,LA,1
133,Derry Police Department,local_police,NH,2
1284,Deschutes County Sheriff's Office,sheriff,OR,1
2004,Desert Hot Springs Police Department,local_police,CA,1
115,Des Moines Police Department,local_police,IA,8
1694,Des Moines Police Department,local_police,WA,1
1329,DeSoto County Sheriff's Department,sheriff,MS,5
3068,DeSoto Parish Sheriff's Office,sheriff,LA,1
